Date,Open,High,Low,Close,Adj Close,Volume
2004-11-30,51.5400,56.2300,51.3000,55.8000,13.0609,7345800
2004-12-31,55.9800,56.8600,53.7500,55.4700,12.9836,7059200
2005-01-31,55.4700,55.5500,51.8000,54.1800,12.6817,5018600
2005-02-28,53.9000,58.2000,53.4000,57.8000,13.5290,3791800
2005-03-31,57.9800,57.9800,54.0000,54.6000,12.7800,4781600
2005-04-29,55.1600,56.0000,52.4500,55.3200,12.9485,3687800
2005-05-31,55.0500,56.0300,53.5000,54.6400,12.7893,2575900
2005-06-30,54.5000,57.5800,53.8800,57.1100,13.3675,2776600
2005-07-29,57.1100,61.9000,56.4200,61.7600,14.4559,3821100
2005-08-31,62.0000,65.9000,61.0100,61.7900,14.4629,6556300
2005-09-30,62.4200,64.7500,61.6100,64.2400,15.0364,4025100
2005-10-31,64.4900,64.6700,56.2700,57.6100,13.4845,5431400
2005-11-30,58.6300,61.9100,58.3800,60.9600,14.2686,3641400
2005-12-30,61.4500,63.8500,61.1000,61.6200,14.7122,3355400
2006-01-31,62.4500,72.4000,62.4000,71.7500,17.1308,10566700
2006-02-28,71.6500,74.5800,68.6500,72.6000,17.3338,9629500
2006-03-31,72.7500,74.9999,69.0000,74.2800,17.7349,9212700
2006-04-28,75.8600,82.0000,75.5000,78.6000,18.7663,11545200
2006-05-31,78.9600,83.9000,70.8800,73.2700,17.4937,17438200
2006-06-30,73.3200,77.4000,65.2000,76.8000,18.3366,17720800
2006-07-31,77.6300,79.7300,73.1000,78.6500,18.7783,12289700
2006-08-31,77.5000,82.3000,76.7800,79.2300,18.9167,9461800
2006-09-29,79.5400,82.1000,77.3000,81.3500,19.4229,9372000
2006-10-31,81.5500,86.3800,80.9200,85.5900,20.4352,11882700
2006-11-30,86.4800,96.5000,85.2500,95.2500,22.7416,22999200
2006-12-29,94.4700,112.9000,93.1600,111.4500,26.9482,26363700
2007-01-31,115.5000,118.0400,98.2000,103.8200,25.1033,60755200
2007-02-28,104.2300,108.4995,92.5500,99.1000,23.9620,37174700
2007-03-30,94.7500,104.6200,89.7700,102.4300,24.7672,44939200
2007-04-30,103.7200,112.9500,103.4000,105.2900,25.4587,32299700
2007-05-31,105.7600,116.5200,104.9000,112.3500,27.1658,68803000
2007-06-29,114.3500,130.4000,112.2300,128.8500,31.1555,58882200
2007-07-31,129.2000,142.9000,129.1200,139.9100,33.8297,54138000
2007-08-31,136.6000,154.5400,111.2100,150.3100,36.3444,91460300
2007-09-28,150.2000,183.5300,145.0500,180.0000,43.5233,63910000
2007-10-31,181.2000,219.5600,175.2500,218.5100,52.8349,140319900
2007-11-30,211.5300,212.9700,163.5100,187.4600,45.3271,157295300
2007-12-31,185.8900,197.7900,161.2500,170.4500,41.6941,100609700
2008-01-31,171.7400,180.0500,134.9800,144.0700,35.2413,218325500
2008-02-29,146.7800,155.4500,136.4200,145.2300,35.5250,138290300
2008-03-31,145.8750,147.3200,119.8400,135.1400,33.0569,189615800
2008-04-30,138.0000,162.7600,137.7900,158.7899,38.8419,176924200
2008-05-30,158.3500,164.9900,146.2800,152.2000,37.2300,112134700
