Date,Open,High,Low,Close,Adj Close,Volume
1999-12-31,108.7000,115.7000,108.7000,115.2000,71.4376,11567700
2000-01-31,116.0300,117.5000,107.0000,109.5000,67.9478,28820600
2000-02-29,109.6000,111.2000,98.1900,101.6000,63.1253,29949700
2000-03-31,101.8000,112.5000,96.8400,109.4000,68.0730,46476800
2000-04-28,109.3000,114.5000,101.5000,107.6000,66.9808,53050400
2000-05-31,108.0000,109.8000,102.5000,105.1000,65.5280,24687100
2000-06-30,106.0000,109.0000,103.3000,104.4000,65.1279,18447600
2000-07-31,104.8000,109.1000,104.1000,105.0000,65.5962,11819200
2000-08-31,105.5000,113.3000,105.0000,112.5000,70.3593,16905200
2000-09-29,112.9000,114.1000,105.5000,106.6000,66.7569,17979400
2000-10-31,107.0000,109.9000,96.7500,109.4000,68.5995,36970200
2000-11-30,109.2000,110.2000,102.9000,104.4000,65.5481,33243800
2000-12-29,104.9000,109.4000,102.8000,106.8000,67.2139,33080400
2001-01-31,107.2000,112.5000,104.6000,108.7000,68.4096,31657100
2001-02-28,108.7000,110.5000,103.0000,105.0000,66.1817,33091000
2001-03-30,104.5000,108.8000,91.0000,99.1400,62.5841,108126700
2001-04-30,98.4000,109.1000,93.7600,107.2000,67.7264,90396900
2001-05-31,107.5000,113.6000,106.8000,109.1000,69.0360,78474900
2001-06-29,109.5000,112.2000,104.0000,105.2000,66.6365,52205800
2001-07-31,104.8000,107.0000,101.3000,105.0000,66.5816,40466300
2001-08-31,105.8000,106.3000,98.8300,99.8800,63.4079,71889800
2001-09-28,99.7000,102.1000,79.5000,88.3500,56.2171,125525100
2001-10-31,87.8500,96.1000,87.3500,90.6800,57.7615,128116800
2001-11-30,91.1500,100.2000,90.1500,98.5900,62.8871,66777700
2001-12-31,98.1000,102.0000,97.2100,99.8000,63.7941,48516700
2002-01-31,100.5000,103.1000,95.3000,99.2400,63.4935,70738400
2002-02-28,99.5600,102.7000,95.8500,101.1000,64.7715,109986200
2002-03-28,101.8000,106.9000,101.2000,103.7000,66.5366,141575900
2002-04-30,103.9000,109.9000,98.1300,99.4900,63.8902,110975400
2002-05-31,99.6400,103.7000,97.9600,99.2500,63.8207,83517800
2002-06-28,99.2800,100.1000,89.0500,92.5300,59.6098,107287800
2002-07-31,92.6700,94.1900,75.2800,87.1500,56.2444,267557500
2002-08-30,86.8600,91.0100,80.3000,86.5200,55.9076,239389800
2002-09-30,85.5200,87.9900,74.6000,76.0000,49.2252,215309500
2002-10-31,76.6700,85.8900,72.0300,83.7500,54.3134,335498600
2002-11-29,83.5000,89.8000,83.1800,88.9000,57.7913,179416800
2002-12-31,90.4000,90.6600,82.4800,83.5100,54.4211,126564000
