Date,Open,High,Low,Close,Adj Close,Volume
1999-12-31,79.6900,103.1000,67.2500,68.7500,44.7515,92669870
2000-01-31,68.6200,69.1900,54.8800,56.6300,36.8622,134837200
2000-02-29,56.9400,62.0000,52.6300,57.5000,37.4285,125200600
2000-03-31,57.8100,69.5600,51.0000,64.5000,42.0171,147000700
2000-04-28,65.5000,70.0000,55.3100,56.5000,36.8056,108585200
2000-05-31,56.5000,57.9400,44.1300,49.0000,31.9199,145181700
2000-06-30,49.0000,54.0000,45.0000,49.9400,32.5586,131944300
2000-07-31,49.6900,58.7500,48.6300,51.7500,33.7387,92784800
2000-08-31,51.9400,60.0000,48.0000,48.0600,31.3582,145390600
2000-09-29,49.0000,56.1900,48.0600,52.9400,34.5423,105695500
2000-10-31,53.9400,56.8100,34.6900,43.0000,28.0566,269631700
2000-11-30,43.0000,44.3100,35.4400,39.1900,25.5965,159686700
2000-12-29,39.2500,47.4400,38.7500,45.6900,29.8419,175587400
2001-01-31,45.6900,52.5000,40.9400,48.2000,31.4813,224446800
2001-02-28,47.5200,48.9000,39.6200,42.5000,27.7584,141499800
2001-03-30,42.4000,45.5000,38.1100,43.1000,28.1775,179137300
2001-04-30,43.1000,48.5000,40.0500,47.1000,30.7926,139696600
2001-05-31,47.0100,53.7300,46.7500,49.2900,32.2244,143446900
2001-06-29,49.0000,51.4500,46.5500,47.2400,30.9083,118961200
2001-07-31,46.9900,50.9000,44.6000,50.3700,32.9562,106056100
2001-08-31,50.3700,50.7000,45.2700,45.9500,30.0894,124733500
2001-09-28,45.8200,48.0000,30.3000,38.3700,25.1258,193174700
2001-10-31,38.1200,43.1200,37.1000,38.2300,25.0341,173826200
2001-11-30,38.2300,47.2300,37.4700,46.6500,30.6179,172422800
2001-12-31,46.9000,52.0400,46.2500,51.0100,33.4795,134069300
2002-01-31,51.0100,51.6500,46.9000,50.0900,32.8757,129964900
2002-02-28,50.1500,52.6000,48.3500,50.0000,32.8166,129384000
2002-03-28,50.2800,50.5000,47.1000,48.6100,31.9373,154230200
2002-04-30,48.8000,50.4600,46.0000,46.3700,30.4656,131218600
2002-05-31,46.4400,49.5000,39.8500,41.6900,27.3908,235069000
2002-06-28,41.1500,42.0500,34.9000,36.7300,24.1629,204571300
2002-07-31,36.7500,38.5000,27.2500,30.8800,20.3144,357101400
2002-08-30,30.7500,34.4800,26.1000,32.9300,21.6630,357006500
2002-09-30,32.6300,34.9000,24.7500,26.1000,17.1968,219699300
2002-10-31,25.9500,31.3200,23.1800,28.8800,19.0285,319117100
2002-11-29,28.8100,29.2500,23.8000,26.4000,17.3945,356145400
2002-12-31,27.4800,27.6300,23.0100,24.0200,15.8629,284287400
2003-01-31,24.2100,24.9100,20.3800,20.9000,13.8024,393066300
2003-02-28,21.0000,23.5900,20.1800,23.4500,15.4865,231128700
2003-03-31,23.4900,25.8000,21.5100,24.3600,16.1318,229009100
2003-04-30,24.6100,28.7600,23.9800,28.1300,18.6284,220136700
2003-05-30,28.1000,32.5700,27.3500,32.4900,21.5157,250999800
2003-06-30,32.7500,34.7200,31.5800,33.1200,21.9733,182886200
2003-07-31,33.1200,34.7000,30.5600,31.2000,20.6995,197934200
2003-08-29,31.2500,34.9900,30.1000,32.1600,21.3364,200772100
2003-09-30,31.9300,34.2500,31.1100,31.8500,21.1766,215459500
2003-10-31,32.1200,37.8400,32.0600,37.0700,24.6473,173351900
2003-11-28,37.4300,37.8900,34.8300,36.7600,24.4412,129531900
2003-12-31,36.8800,36.9800,31.9300,35.4900,23.6428,193037700
2004-01-30,35.7500,36.4000,34.7000,35.4700,23.6295,183718600
2004-02-27,35.4700,37.0800,35.0100,36.3100,24.1891,144953600
2004-03-31,36.5800,37.6500,35.1200,37.3600,24.9357,158885900
2004-04-30,37.3000,37.8400,35.1900,35.1900,23.4874,133451400
2004-05-28,35.2500,36.3000,32.3400,35.9200,23.9746,170501900
2004-06-30,35.7700,36.1300,34.7500,35.2000,23.5496,171113400
2004-07-30,35.2100,35.3500,32.5700,33.7200,22.5595,129195800
2004-08-31,33.7200,36.8700,32.3900,36.5600,24.5163,144180100
2004-09-30,36.5500,39.7300,36.3600,39.2000,26.2867,140363500
2004-10-29,39.5900,41.5000,38.3100,41.0800,27.5474,130066700
2004-11-30,41.0200,44.3000,40.8000,41.7500,28.0537,156743400
2004-12-31,41.9500,43.0900,41.4900,42.7400,28.7189,122581700
2005-01-31,42.9900,43.2700,40.2800,41.2600,27.7244,125399300
2005-02-28,41.2000,42.9900,38.8800,40.0200,26.8912,134241800
2005-03-31,40.0500,40.2700,37.4400,38.2400,25.7594,171584800
2005-04-29,38.4000,38.7500,34.5600,35.3700,23.8261,175448400
2005-05-31,35.6700,40.3400,35.5400,39.3500,26.5071,165217800
