Date,Open,High,Low,Close,Adj Close,Volume
1999-12-31,44.8100,56.0000,44.2500,50.3800,28.5068,25179900
2000-01-31,49.7500,56.3800,45.0000,47.7500,27.1330,20143300
2000-02-29,47.6900,49.9400,36.4400,40.4400,22.9792,22602400
2000-03-31,40.9400,41.5000,29.0600,33.0000,18.7516,43712700
2000-04-28,32.3800,41.5000,32.3800,36.7500,21.0025,25092400
2000-05-31,36.5000,41.4400,35.3800,39.6200,22.6426,17951700
2000-06-30,40.1200,47.0000,39.3100,44.8100,25.6087,19713100
2000-07-31,44.7500,45.8800,40.0000,41.3100,23.7303,12124300
2000-08-31,41.8800,44.3800,33.4400,36.1900,20.7892,29559000
2000-09-29,36.1900,40.3800,34.5000,39.5600,22.7250,23915100
2000-10-31,39.1200,44.7500,38.8100,44.6200,25.7576,21667000
2000-11-30,44.6900,48.6200,43.5000,44.6900,25.7980,13819300
2000-12-29,44.6900,45.1200,28.3800,35.5000,20.4930,42931700
2001-01-31,35.3800,35.3800,31.4400,33.7500,19.6074,30892100
2001-02-28,33.7500,37.4000,33.7500,35.9600,20.8914,24285300
2001-03-30,35.9000,35.9500,30.1500,31.4500,18.2712,31138500
2001-04-30,31.5000,32.8100,29.9500,31.8300,18.6153,22926100
2001-05-31,32.0000,35.2000,31.6400,34.6400,20.2587,16559700
2001-06-29,34.5000,36.1800,33.4000,33.8500,19.7966,12774900
2001-07-31,33.8500,37.9500,33.8500,37.3800,21.9899,10887300
2001-08-31,37.3800,38.2500,34.5100,37.2500,21.9134,14109200
2001-09-28,38.0000,39.7100,34.8000,37.0000,21.7663,18258900
2001-10-31,37.0000,37.4000,34.8300,35.7000,21.1247,15122400
2001-11-30,36.4500,40.6000,36.2500,39.5200,23.3851,28516600
2001-12-31,39.4500,40.8500,37.6700,39.5500,23.4029,22288600
2002-01-31,39.3000,41.1000,38.4500,40.7800,24.2574,16617400
2002-02-28,40.7800,45.3500,40.3500,43.7900,26.0479,24453500
2002-03-28,43.8000,45.2000,42.0900,43.6300,25.9527,17172400
2002-04-30,43.6300,45.8000,42.8100,44.2500,26.4448,12658300
2002-05-31,44.4000,47.9500,44.1200,45.8000,27.3712,16711100
2002-06-28,45.6500,47.7200,40.6000,41.3500,24.7117,21345000
2002-07-31,41.3000,43.1000,31.9200,38.5000,23.1414,30514300
2002-08-30,38.3000,43.5000,36.5700,43.0600,25.8823,20303400
2002-09-30,42.3100,43.8500,39.6300,40.1800,24.1512,21298500
2002-10-31,40.4300,45.0100,38.3300,44.9300,27.1541,33324700
2002-11-29,44.9500,46.5900,43.1000,43.8400,26.4954,30161000
2002-12-31,43.8500,45.3500,40.6000,41.2500,24.9301,24061200
2003-01-31,41.7500,42.4700,37.4000,38.2200,23.2307,23231800
2003-02-28,38.4500,42.7500,38.4300,42.3100,25.7167,28884200
2003-03-31,42.6000,47.1100,41.4000,46.1700,28.0628,24106100
2003-04-30,46.2500,48.3700,45.1400,45.2200,27.6170,24645300
2003-05-30,45.2200,46.8100,41.4000,44.6600,27.2749,37208100
2003-06-30,44.6600,46.1000,41.9700,42.6500,26.0474,30703300
2003-07-31,42.6500,45.9500,42.0500,43.3900,26.6632,23920500
2003-08-29,43.5500,44.0000,41.6000,42.8500,26.3314,17377700
2003-09-30,42.8300,46.5200,42.8300,45.8700,28.1872,19614400
2003-10-31,45.8600,46.9600,44.4400,45.3000,28.0021,16697300
2003-11-28,45.3200,48.0900,45.1400,46.9200,29.0035,14467400
2003-12-31,47.0000,49.1600,46.5000,48.5600,30.0173,18622700
2004-01-30,48.7000,50.0700,46.5000,48.8800,30.3790,21119800
2004-02-27,49.0000,50.9500,46.7400,49.0600,30.4909,24917900
2004-03-31,49.3100,50.4800,47.5300,48.9100,30.3977,17216600
2004-04-30,48.9100,53.2000,48.7300,51.7800,32.3498,21356200
2004-05-28,51.7800,53.1400,49.9100,52.3600,32.7122,18497700
2004-06-30,52.3900,54.2900,51.5100,53.7800,33.5993,15474700
2004-07-30,53.9500,54.0000,49.3200,49.7700,31.2635,18236500
2004-08-31,49.7700,53.1000,48.9000,52.8400,33.1919,17199600
2004-09-30,52.8400,54.9300,52.4000,53.3000,33.4809,20400500
2004-10-29,53.4500,56.5000,53.2500,54.6000,34.4662,31257900
2004-11-30,54.7300,57.7500,53.2000,55.1200,34.7945,41773800
2004-12-31,55.2500,59.4500,54.8400,58.9300,37.1995,21724400
2005-01-31,58.9800,59.5800,56.8000,59.4200,37.6915,16405100
2005-02-28,59.2500,61.4000,58.0000,60.0400,38.0848,21398400
2005-03-31,60.2300,63.4800,59.9900,62.9900,39.9560,20737400
2005-04-29,63.0100,66.0400,62.5100,63.3000,40.3279,22280800
2005-05-31,63.3000,64.0300,56.0000,58.4100,37.2126,38309900
2005-06-30,58.4600,58.8400,55.1500,55.7200,35.4988,20616700
2005-07-29,55.7200,56.5000,54.3000,55.8500,35.7633,18774500
2005-08-31,55.9500,57.8500,55.4800,57.5700,36.8647,18481800
2005-09-30,57.7700,58.1100,54.4300,55.5400,35.5648,30964100
2005-10-31,55.3000,55.3100,52.5000,54.1200,34.8375,29748500
2005-11-30,54.2500,55.9400,53.4200,54.2800,34.9405,17834000
2005-12-30,54.5000,57.9600,53.9000,56.8900,36.6206,20430100
2006-01-31,57.1900,60.1000,56.3800,59.8500,38.7179,17578300
2006-02-28,59.8500,63.5300,59.3200,60.9500,39.4295,18874500
2006-03-31,61.1900,62.8300,59.7800,59.8500,38.7179,15358900
2006-04-28,59.8800,65.6100,58.5400,64.1800,41.7050,20418100
2006-05-31,64.0300,64.8500,59.8600,63.1900,41.0616,20659900
2006-06-30,63.1800,63.5800,59.7300,60.9700,39.6191,16218700
2006-07-31,61.0000,61.5600,58.5600,59.9400,39.1379,12084600
2006-08-31,59.9800,61.3400,56.1700,59.8100,39.0531,22374100
2006-09-29,59.9900,64.1600,59.0900,63.0000,41.1360,19179200
2006-10-31,63.1300,66.0000,62.8300,64.5600,42.3448,18315700
2006-11-30,64.1500,65.7000,63.2000,64.0000,41.9775,16738300
2006-12-29,63.8000,64.9000,63.2100,64.1500,42.0758,12732300
2007-01-31,64.3000,66.2000,62.8400,65.4200,43.1138,16193200
2007-02-28,66.0700,67.5000,62.5000,63.3900,41.7760,18462100
2007-03-30,63.0000,64.7300,60.9600,63.6900,41.9737,24075900
2007-04-30,63.6800,67.5000,63.4900,67.0800,44.4137,22550100
2007-05-31,67.2000,69.3600,65.6200,67.1400,44.4534,29107300
2007-06-29,67.3600,67.3600,61.3800,62.1000,41.1165,22418100
2007-07-31,62.3500,65.6800,60.4400,60.4600,40.2785,29552800
2007-08-31,60.0600,61.7700,56.2200,59.8000,39.8388,46280400
2007-09-28,59.8000,61.8400,58.9300,60.9900,40.6316,22334300
2007-10-31,61.0000,63.4500,60.4600,62.5700,41.9561,30363300
2007-11-30,62.3000,66.9000,62.2100,64.8800,43.5050,39503500
2007-12-31,65.2800,66.6200,64.0600,65.1700,43.6995,19614600
2008-01-31,64.7700,65.2500,58.5000,61.3400,41.4053,35786700
2008-02-29,60.9700,63.9900,55.6200,58.1900,39.2790,40078600
2008-03-31,58.2400,58.4400,55.3700,56.6400,38.2328,26282100
2008-04-30,56.8400,57.6000,52.8500,53.0000,36.0346,26748800
2008-05-30,54.4300,59.8000,54.0300,57.1300,38.8426,36284800
2008-06-30,57.0200,57.1300,51.6000,52.2000,35.4907,32277100
2008-07-31,51.8000,55.7000,47.4800,54.5000,37.3700,45248700
2008-08-29,54.8400,61.0600,53.6500,59.1000,40.5242,29381200
2008-09-30,59.8400,65.0000,59.8000,62.6900,42.9858,35367000
2008-10-31,61.9200,64.0000,52.3700,60.8100,42.0504,58585300
2008-11-28,61.4900,63.1000,55.4700,59.1600,40.9094,38882300
2008-12-31,58.6100,59.0900,52.0500,55.5600,38.4200,34481000
2009-01-30,55.9000,56.6000,47.8200,50.1500,35.0078,41130200
2009-02-27,51.4100,54.9100,47.6200,48.6000,33.9258,42866900
2009-03-31,47.9900,52.4700,45.6700,51.4800,35.9362,42181100
2009-04-30,51.0100,57.2600,50.5200,56.0500,39.4496,29811600
2009-05-29,56.2100,56.7000,50.3100,52.4400,36.9088,42954600
2009-06-30,52.8400,57.4300,52.3700,55.8300,39.2948,40487800
2009-07-31,55.9600,61.6400,55.4100,61.0100,43.2998,27650700
2009-08-31,61.4000,61.4000,56.6500,59.0900,41.9371,28258200
2009-09-30,59.0400,60.1400,57.0000,58.8200,41.7455,33124100
2009-10-30,58.7600,59.7700,56.3600,59.2300,42.3973,37596500
2009-11-30,60.0000,61.5100,58.1000,60.2700,43.1418,30568700
2009-12-31,60.6600,63.1000,60.3000,61.0000,43.6643,27375100
2010-01-29,61.5500,62.7900,58.9600,59.1700,42.7117,25315500
2010-02-26,59.3200,61.5700,59.0100,61.3100,44.2565,21915400
2010-03-31,61.3300,65.1800,61.0800,64.1400,46.2993,27266500
2010-04-30,64.2300,65.5000,63.0200,64.7000,47.0658,23220000
2010-05-28,64.4900,65.3300,60.8500,62.8200,45.6982,37082200
2010-06-30,62.6200,65.6700,62.1200,62.1600,45.2181,26281500
2010-07-30,62.3300,66.4400,61.5200,64.8800,47.5915,23039300
2010-08-31,65.3800,66.2700,63.6100,64.8200,47.5475,22638800
2010-09-30,65.1200,67.8600,65.0700,66.7600,48.9706,21266000
2010-10-29,66.8000,69.0000,65.8600,66.5500,49.2142,22006200
2010-11-30,66.5800,66.7100,61.4500,61.8100,45.7089,37737600
2010-12-31,62.3100,64.2000,61.8500,63.2800,46.7960,23683100
2011-01-31,61.5800,64.4200,60.5600,62.8900,46.9112,47448900
2011-02-28,62.9800,72.4300,62.7700,67.7600,50.5439,56226500
2011-03-31,68.0100,70.5000,66.8700,70.0700,52.2670,22809300
2011-04-29,70.0000,70.8700,68.2800,69.6600,52.3781,19473700
2011-05-31,69.7700,71.0000,66.7200,70.4800,52.9947,22485200
2011-06-30,70.3000,70.4000,65.9700,67.4400,50.7089,21196100
2011-07-29,67.1700,75.4400,67.1300,71.5900,54.2736,59801600
2011-08-31,72.1400,72.3400,63.5600,69.7000,52.8408,47587400
2011-09-30,69.6900,70.3200,63.9600,66.3300,50.2859,23174700
2011-10-31,65.7700,69.6100,63.5000,66.9400,51.1975,21626200
2011-11-30,66.0000,67.4600,63.0600,64.9600,49.6831,27298900
2011-12-30,65.1100,67.0800,64.5000,66.5600,50.9068,24970500
2012-01-31,67.1400,70.3000,66.3700,68.6600,52.9721,29259600
2012-02-29,68.7800,70.8900,67.2000,67.6100,52.1620,17952400
2012-03-30,67.6000,68.9800,67.3000,68.7500,53.0415,17807400
2012-04-30,68.4800,70.6500,68.3100,70.1000,54.5532,25532100
2012-05-31,69.9900,70.4900,66.7200,68.8000,53.5415,26411900
2012-06-29,68.8700,73.5400,68.8300,72.4600,56.3898,23694900
2012-07-31,71.6800,73.6500,71.1200,72.7100,57.0828,15561700
2012-08-31,72.7200,73.0700,70.5200,72.7500,57.1142,17507900
2012-09-28,72.9300,73.4500,69.6700,72.0500,56.5647,14790000
2012-10-31,72.1700,75.9000,71.0000,72.3000,57.2530,18194800
2012-11-30,72.4700,76.4600,72.0800,76.3500,60.4601,20976600
2012-12-31,76.4500,76.7400,72.2000,73.2200,57.9816,14981400
2013-01-31,73.8900,79.0100,73.5000,78.4100,62.6086,21179300
2013-02-28,79.0300,84.9500,78.8500,84.0100,67.0801,17632600
2013-03-28,83.8000,88.6300,83.2100,88.5300,70.6892,14388400
2013-04-30,88.5300,90.1000,85.3700,86.2500,69.3625,20105800
2013-05-31,85.1000,88.2500,83.0800,83.0800,66.8132,19719700
2013-06-28,83.1500,86.6100,81.1200,83.1400,66.8614,16822700
2013-07-31,83.5300,87.6000,82.5300,85.9400,69.6811,22538200
2013-08-30,86.7000,86.9300,81.5400,82.7000,67.0541,18106400
2013-09-30,83.2500,84.9700,81.2500,81.7200,66.2595,19197000
2013-10-31,81.7500,92.0000,80.2000,90.1900,73.7088,31234400
2013-11-29,89.5600,94.1100,88.7900,93.1700,76.1442,20832179
2013-12-31,93.4300,96.7600,91.5400,92.7600,75.8091,21696200
2014-01-31,92.7500,92.7500,86.3400,88.2700,72.7253,31259900
2014-02-28,88.5100,88.6600,83.7000,87.2800,71.9097,23974100
